年度,縣市別,序號,醫療院所名稱,醫療院所十碼代碼,郵遞區號,地    址
2014,台中市,1631,文化診所,3536012983,420,台中市豐原區圓環東路721號1-2樓
2014,台中市,1632,林永祥小兒科診所,3503010038,420,台中市豐原區中正路89號
2014,台中市,1633,基成內兒科診所,3536010360,420,台中市豐原區中山路369號
2014,台中市,1634,林秋能小兒科診所,3536010566,420,台中市豐原區中山路437號
2014,台中市,1635,東勢區衛生所,2336020012,423,台中市東勢區豐勢路490號
2014,台中市,1636,東勢潘耳鼻喉科,3503020043,423,台中市東勢區豐勢路496號
2014,台中市,1637,東勢農會附屬農民醫院,1436020013,423,台中市東勢區豐勢路297號
2014,台中市,1638,協和醫院,1536020015,423,台中市東勢區豐勢路318號
2014,台中市,1639,長頸鹿小兒科診所,3536021452,423,台中市東勢區豐勢路418號
2014,台中市,1640,湯瑪仕小兒科診所,3536021489,423,台中市東勢區豐勢路388號
2014,台中市,1641,育仁診所,3536021470,423,台中市東勢區豐勢路167號
2014,台中市,1642,榮陽內小兒科診所,3536020151,423,台中市東勢區豐勢路424號
2014,台中市,1643,東勢蔡外科診所,3536021425,423,台中市東勢區豐勢路510號
2014,台中市,1644,一民診所,3536020375,423,台中市東勢區三民街48號
2014,台中市,1645,朱永泰診所,3536020286,423,台中市東勢區豐勢路172號
2014,台中市,1646,張?旺耳鼻喉科診所,3536020366,423,台中市東勢區豐勢路559號
2014,台中市,1647,山城診所,3503020025,423,台中市東勢區中山路71號
2014,台中市,1648,大甲區衛生所,2336030018,437,台中市大甲區德興路81號
2014,台中市,1649,見安診所,3536031798,437,台中市大甲區順天路391號
2014,台中市,1650,琉璃光診所,3536030451,437,台中市大甲區順天路342號
2014,台中市,1651,昇和聯合診所,3536030513,437,台中市大甲區文武路197-8號
2014,台中市,1652,順安醫院,1503030010,437,台中市大甲區光明路6號
2014,台中市,1653,岷安診所,3536030522,437,台中市大甲區民生路9-2號
2014,台中市,1654,王登源診所,3536030380,437,台中市大甲區中山路一段576號
2014,台中市,1655,新大同聯合診所,3536031663,437,台中市大甲區頂店里中山路1段1089號
2014,台中市,1656,錫欽診所,3536030120,437,台中市大甲區通天路178號
2014,台中市,1657,宏光診所,3536031761,437,台中市大甲區區正路6-2號
2014,台中市,1658,清一診所,3536030219,437,台中市大甲區復興路40號
2014,台中市,1659,李綜合醫療社團法人大甲李綜合醫院,936030018,437,台中市大甲區八德街2號
2014,台中市,1660,黃兆聖小兒科診所,3536030611,437,台中市大甲區順天路297號
2014,台中市,1661,元吉診所,3536031770,437,台中市大甲區文武路65號
2014,台中市,1662,小朋友兒科診所,3536031734,437,台中市大甲區講公路255號
2014,台中市,1663,小熊的森林診所,3536031752,437,台中市大甲區三民路132號
2014,台中市,1664,力倫診所,3536031832,437,台中市大甲區蔣公路246號1樓
2014,台中市,1665,璩大維診所,3536031878,437,台中市大甲區中山路1段1035號
2014,台中市,1666,大元診所,3536031805,437,台中市大甲區順天路136-1號
2014,台中市,1667,幼工診所,3536031869,437,台中市大甲區日南里幼獅路36號
2014,台中市,1668,青年診所,3503030012,437,台中市大甲區青年路107號1樓
2014,台中市,1669,蔡神經科診所,3536041614,436,台中市清水區中山路134號
2014,台中市,1670,清水回生家庭醫學科診所,3536040055,436,台中市清水區中山路134號
2014,台中市,1671,明哲診所,3536040144,436,台中市清水區中山路449號
2014,台中市,1672,蔡篤煌診所,3536040340,436,台中市清水區西寧路15號
2014,台中市,1673,嘉佑診所,3536040439,436,台中市清水區高美路173號
2014,台中市,1674,吳內科診所,3536041445,436,台中市清水區西寧路81-1號
2014,台中市,1675,陽明診所,3536040304,436,台中市清水區光華路75號
2014,台中市,1676,楊外科婦產科診所,3536040126,436,台中市清水區光華路110號
2014,台中市,1677,萬安診所,3536040359,436,台中市清水區中山路126-2號
2014,台中市,1678,趙見福,3536040242,436,台中市清水區鎮南街1-2號
2014,台中市,1679,林玉彪診所,3536040224,436,台中市清水區光華路135號
2014,台中市,1680,陳振昆診所,3536040279,436,台中市清水區中山路127號
2014,台中市,1681,楊超博診所,3536041589,436,台中市清水區中山路151-8號1F
2014,台中市,1682,林澤民小兒科診所,3536040322,436,台中市清水區中山路242-1號
2014,台中市,1683,順風耳鼻喉科診所,3536041543,436,台中市清水區鎮南街41號
2014,台中市,1684,紀小兒內科診所,3536040171,436,台中市清水區西寧里中興街66號
2014,台中市,1685,全佑家庭醫學科,3536040199,436,台中市清水區清水鎮新興路260號
2014,台中市,1686,沙鹿區衛生所,2336050010,433,台中市沙鹿區文昌街20號
2014,台中市,1687,彰仁外科婦科診所,3536050060,433,台中市沙鹿區大同街65號
2014,台中市,1688,光田醫療社團法人光田綜合醫院,936050029,433,台中市沙鹿區沙田路117號
2014,台中市,1689,沙鹿李小兒科診所,3536051530,433,台中市沙鹿區沙田路172號
2014,台中市,1690,小太陽小兒科診所,3536051601,433,台中市沙鹿區鎮南路2段631號
2014,台中市,1691,朱博欣小兒科診所,3536051656,433,台中市沙鹿區中山路一段418號
2014,台中市,1692,簡祺修小兒科診所,3536050462,433,台中市沙鹿區中山路404-1號
2014,台中市,1693,晨安診所,3536051736,433,台中市沙鹿區北勢東路695號
2014,台中市,1694,高銘診所,3536050391,433,台中市沙鹿區中棲路281-2號
2014,台中市,1695,孫皓雲小兒科診所,3536051683,433,台中市沙鹿區中山路161號
2014,台中市,1696,黃如峰診所,3536051576,433,台中市沙鹿區中清路15-4號
2014,台中市,1697,家安診所,3503050050,433,台中市沙鹿區中山路388-2號1樓
2014,台中市,1698,梧棲區衛生所,2336060016,435,台中市梧棲區雲集街70巷3號
2014,台中市,1699,童綜合醫院,936060016,435,台中市梧棲區台灣大道八段699號
2014,台中市,1700,明德醫院,1536060037,435,台中市梧棲區仁美街33巷50號
2014,台中市,1701,忠港醫院,1536061114,435,台中市梧棲區中興路49號
2014,台中市,1702,啟恩診所,3536060048,435,台中市梧棲區中和路81號
2014,台中市,1703,宏恩外科診所,3536060057,435,台中市梧棲區梧棲路132號
2014,台中市,1704,張瑞林小兒科,3536060146,435,台中市梧棲區中興路128巷5號
2014,台中市,1705,瑞比診所,3503060038,435,台中市梧棲區港埠路一段827巷2號
2014,台中市,1706,后里區衛生所,2336070012,421,台中市后里區公安路86號
2014,台中市,1707,蕭天讚小兒科診所,3536071327,421,台中市后里區甲后路557號
2014,台中市,1708,維恩耳鼻喉科診所,3536071425,421,台中市后里區甲后路314號
2014,台中市,1709,光仁診所,3536070115,421,台中市后里區三豐路331號
2014,台中市,1710,厚生診所,3536071407,421,台中市后里區三豐路104號
2014,台中市,1711,后安診所,3536071363,421,台中市后里區甲后路281號
2014,台中市,1712,施博元診所,3536070188,421,台中市后里區民生路220號
2014,台中市,1713,吉泰診所,3536071381,421,台中市后里區甲后路151號
2014,台中市,1714,國泰診所,3536070179,421,台中市后里區甲后路240號
2014,台中市,1715,張外婦產科診所,3536070099,421,台中市后里區甲后路505號
2014,台中市,1716,月眉診所,3536070268,421,台中市后里區甲后路919號
2014,台中市,1717,佳音診所,3536070240,421,台中市后里區甲后路222號
2014,台中市,1718,生和診所,3536070197,421,台中市后里區甲后路461號
2014,台中市,1719,徐內小兒科診所,3536070062,421,台中市后里區甲后路588號
2014,台中市,1720,憲生婦產外科,3536070133,421,台中市后里區三豐路285號
2014,台中市,1721,張偉煌診所,3536071372,421,台中市后里區甲后路430號
2014,台中市,1722,資生診所,3536070231,421,台中市后里區四村路61號
2014,台中市,1723,后里診所,3536070213,421,台中市后里區四村路76號
2014,台中市,1724,神岡區衛生所,2336080018,429,台中市神岡區神岡路2號
2014,台中市,1725,劉俊欣耳鼻喉科診所,3536081341,429,台中市神岡區神岡路83號
2014,台中市,1726,林炳麟診所,3536080111,429,台中市神岡區神岡路24號
2014,台中市,1727,源美診所,3536080086,429,台中市神岡區神岡路45之1號
2014,台中市,1728,祈安診所,3536080059,429,台中市神岡區民生路27號
2014,台中市,1729,李敦錦診所,3536080228,429,台中市神岡區民生路40-2號
2014,台中市,1730,陳忠義診所,3536080200,429,台中市神岡區民生路22號
2014,台中市,1731,林政益診所,3536081314,429,台中市神岡區中山路33號
2014,台中市,1732,晉安診所,3536081323,429,台中市神岡區中山路906號
2014,台中市,1733,祥祐診所,3536080031,429,台中市神岡區五權路69號
2014,台中市,1734,潭子區衛生所,2336090014,427,台中市潭子區潭陽里中山路2段241巷5號
2014,台中市,1735,佛教慈濟醫療財團法人醫院台中慈濟醫院,1136090519,427,台中市潭子區聚興里豐興路1段66、88號
2014,台中市,1736,游振國小兒科診所,3536090153,427,台中市潭子區甘蔗里雅潭路一段165號
2014,台中市,1737,普霖小兒科診所,3536091534,427,台中市潭子區福仁里復興路1段55號
2014,台中市,1738,賴淵聖小兒科診所,3536091730,427,台中市潭子區光陽路46號
2014,台中市,1739,潭興診所,3536091776,427,台中市潭子區潭興路二段460號
2014,台中市,1740,人愛診所,3536090313,427,台中市潭子區潭陽里潭興路二段394號
2014,台中市,1741,何孟哲診所,3536091598,427,台中市潭子區甘蔗里勝利路273號
2014,台中市,1742,佳佑診所,3536091712,427,台中市潭子區勝利路319號
2014,台中市,1743,家興診所,3536091749,427,台中市潭子區中山路1段37號
2014,台中市,1744,潭子謝小兒科內科診所,3536090037,427,台中市潭子區潭秀里中山路二段384號
2014,台中市,1745,林明亮診所,3536090055,427,台中市潭子區頭家里頭張路一段3號　
2014,台中市,1746,劉內小兒科診所,3536090064,427,台中市潭子區頭家里中山路一段316號
2014,台中市,1747,林田診所,3536090206,427,台中市潭子區潭陽里潭興路2段370號
2014,台中市,1748,林啟忠診所,3536090260,427,台中市潭子區潭北里光陽路163號
2014,台中市,1749,泰昌診所,3536090359,427,台中市潭子區頭家里頭張路一段88號
2014,台中市,1750,品安診所,3536090420,427,台中市潭子區勝利路166號
2014,台中市,1751,潭子林外科診所,3536091543,427,台中市潭子區潭秀里中山路2段384-6號
2014,台中市,1752,安泰診所,3503090018,427,台中市潭子區潭興路3段85號
2014,台中市,1753,高麗燕診所,3536091641,427,台中市潭子區潭富路一段28號
2014,台中市,1754,員宏診所,3503100019,428,台中市大雅區神林南路197巷55-9號
2014,台中市,1755,佳興耳鼻喉科診所,3536101642,428,台中市大雅區民生路一段210號1樓
2014,台中市,1756,陳台祝診所,3536100154,428,台中市大雅區學府路１７１號
2014,台中市,1757,宗澤診所,3536100270,428,台中市大雅區中山北路４９２號
2014,台中市,1758,國光內科診所,3536100145,428,台中市大雅區中清路二段21之3號
2014,台中市,1759,黃名正小兒科診所,3536100234,428,台中市大雅區學府路２１９號
2014,台中市,1760,洪耳鼻喉科小兒科診所,3536100378,428,台中市大雅區雅潭路３９３號
2014,台中市,1761,廖耳鼻喉科診所,3536100387,428,台中市大雅區民興街25號
2014,台中市,1762,愛生家庭醫學科診所,3536100412,428,台中市大雅區學府路417號
2014,台中市,1763,長安診所,3536100449,428,台中市大雅區民興街五十七號一、二、三樓
2014,台中市,1764,吳耳鼻喉科診所,3536101464,428,台中市大雅區學府路333號
2014,台中市,1765,大中小兒科診所,3536101562,428,台中市大雅區雅潭路345之2號
2014,台中市,1766,長榮耳鼻喉科診所,3536101553,428,台中市大雅區雅潭路四０二之一號
2014,台中市,1767,得康診所,3536101606,428,台中市大雅區學府路227號
2014,台中市,1768,雅林診所,3536101615,428,台中市大雅區神林南路633號
2014,台中市,1769,清泉醫院,1536100081,428,台中市大雅區雅潭路178號
2014,台中市,1770,大雅澄清醫院,1536101113,428,台中市大雅區中清路3段24-2號
2014,台中市,1771,新社區衛生所,2336110011,426,台中市新社區興社街4段1號
2014,台中市,1772,興安診所,3536111139,426,台中市新社區興安路49-2號
2014,台中市,1773,安家診所,3503110015,426,台中市新社區中興里中興嶺85號
2014,台中市,1774,石岡區衛生所,2336120017,422,台中市石岡區石岡街6號
2014,台中市,1775,石岡區清海醫院,1536120010,422,台中市石岡區金星里下坑巷41-2號
2014,台中市,1776,外埔區衛生所,2336130013,438,台中市外埔區甲區路444號
2014,台中市,1777,佳優診所,3536131220,438,台中市外埔區大同村甲后路430號
2014,台中市,1778,大安區衛生所,2336140019,439,台中市大安區中山南路333號
2014,台中市,1779,安田診所,3536140032,439,台中市大安區中山南路281號
2014,台中市,1780,佑安診所,3536141057,439,台中市大安區大安港路621號
2014,台中市,1781,烏日區衛生所,2336150015,414,台中市烏日區長樂街136號
2014,台中市,1782,烏日澄清醫院,1536151042,414,台中市烏日區前竹里光明路419號
2014,台中市,1783,慈祐聯合診所,3536151455,414,台中市烏日區中山路一段548號
2014,台中市,1784,學田診所,3536151366,414,台中市烏日區學田路便行巷2號
2014,台中市,1785,明陽小兒科診所,3536150216,414,台中市烏日區中山路一段359號
2014,台中市,1786,施建成診所,3536151400,414,台中市烏日區中山路一段455號
2014,台中市,1787,惠馨小兒科診所,3536151428,414,台中市烏日區中山路二段77號
2014,台中市,1788,德昌小兒科診所,3503150019,414,台中市烏日區中山路一段335號
2014,台中市,1789,大肚區衛生所,2336160011,432,台中市大肚區蓉華街1號
2014,台中市,1790,易昇診所,3536161344,432,台中市大肚區遊園路2段188號
2014,台中市,1791,大肚天佑內小兒科診所,3536160043,432,台中市大肚區沙田路1段510號
2014,台中市,1792,宏耕診所,3536161246,432,台中市大肚區遊園路2段34號
2014,台中市,1793,自強診所,3536160098,432,台中市大肚區遊園路2段206號
2014,台中市,1794,龍井區衛生所,2336170017,434,台中市龍井區沙田路4段243號
2014,台中市,1795,宏升診所,3503170020,434,台中市龍井區中央路一段212-1號1樓
2014,台中市,1796,博仁診所,3536170012,434,台中市龍井區沙田路5段45號
2014,台中市,1797,東海小兒科診所,3536170398,434,台中市龍井區新東里新興路96-23號
2014,台中市,1798,哲民診所,3536170174,434,台中市龍井區新東里遊園南路193號
2014,台中市,1799,崇祐診所,3536170138,434,台中市龍井區新東里新興路45-2號
2014,台中市,1800,魏嘉慶家醫科診所,3536171475,434,台中市龍井區東海里藝術街142巷1號
2014,台中市,1801,祐晟診所,3536170236,434,台中市龍井區東海里國際街150號
2014,台中市,1802,忠和診所,3536170129,434,台中市龍井區三德里中央路2段156號
2014,台中市,1803,龍安診所,3536170110,434,台中市龍井區龍東里文昌路433號
2014,台中市,1804,育恩診所,3536171500,434,台中市龍井區遊園南路339-341號
2014,台中市,1805,龍心診所,3536170352,434,台中市龍井區中央路2段137號
2014,台中市,1806,霧峰區衛生所,2336180013,413,台中市霧峰區民生路1-9號
2014,台中市,1807,天仁小兒科診所,3536181480,413,台中市霧峰區中正路969號
2014,台中市,1808,楊繼雄診所,3536180134,413,台中市霧峰區大同路1號
2014,台中市,1809,謝煌德小兒科診所,3536180278,413,台中市霧峰區中正路874號
2014,台中市,1810,平奚診所,3536180223,413,台中市霧峰區四德路408號
2014,台中市,1811,泰安醫院,1536181148,413,台中市霧峰區中正路928號
2014,台中市,1812,劉暄峰小兒科診所,3536180376,413,台中市霧峰區中正路1141號
2014,台中市,1813,霧峰澄清醫院,1536180061,413,台中市霧峰區中正路1129號
2014,台中市,1814,蔡明哲小兒科診所,3536180232,413,台中市霧峰區中正路
2014,台中市,1815,本堂澄清醫院,1536181139,413,台中市霧峰區中正路718號
2014,台中市,1816,陳儀崇診所,3536180269,413,台中市霧峰區萊園路6-1號
2014,台中市,1817,合康診所,3503180017,413,台中市霧峰區中正路892號
2014,台中市,1818,金寶貝診所,3536180161,413,台中市霧峰區中正路882號
2014,台中市,1819,太平區衛生所,2336190019,411,台中市太平區中山路一段213之1號
2014,台中市,1820,呂其嘉婦產科診所,3536190596,411,台中市太平區中平路151-5號
2014,台中市,1821,勤益診所,3536192524,411,台中市太平區中山路一段319號
2014,台中市,1822,太平澄清醫院,1536190067,411,台中市太平區中興路92號
2014,台中市,1823,順輝內科診所,3536190372,411,台中市太平區成功東路2號
2014,台中市,1824,順智診所,3536192447,411,台中市太平區太平路99號
2014,台中市,1825,陳天乙診所,3536190621,411,台中市太平區新仁路一段154號
2014,台中市,1826,健友診所,3536191084,411,台中市太平區興隆路238號
2014,台中市,1827,安興診所,3503190013,411,台中市太平區興隆路一段248號
2014,台中市,1828,德祐診所,3536192250,411,台中市太平區光興路1076號
2014,台中市,1829,宜欣診所,3536190541,411,台中市太平區宜佳街10號1樓
2014,台中市,1830,洪士明診所,3536192401,411,台中市太平區宜昌路527號
2014,台中市,1831,賢德醫院,1536190076,411,台中市太平區宜昌路420號
2014,台中市,1832,萬泰診所,3536191048,411,台中市太平區大興路112號
2014,台中市,1833,慶華診所,3536192170,411,台中市中山路二段412之1號
2014,台中市,1834,正安診所,3536190729,411,台中市太平區樹德路69巷4號
2014,台中市,1835,保安診所,3536190210,411,台中市太平區中山路四段136號
2014,台中市,1836,健康診所,3536190012,411,台中市太平區中山路二段434號1樓
2014,台中市,1837,榮平診所,3503190031,411,台中市太平區東平路513號
2014,台中市,1838,建志耳鼻喉科,3536192509,411,台中市太平區中興路110號
2014,台中市,1839,國軍台中總院,536190011,411,台中市太平區中山路二段348號
2014,台中市,1840,佳恩聯合診所,3536190845,411,台中市太平區中山路2段372-1號
2014,台中市,1841,黃健郎耳鼻喉科診所,3536191066,411,台中市太平區樹孝路14號
2014,台中市,1842,方德涵小兒科診所,3536192385,411,台中市太平區樹孝路39-9號
2014,台中市,1843,幼康小兒科診所,3536192376,411,台中市太平區中山路三段139號1樓
2014,台中市,1844,恆欣小兒科診所,3536192438,411,台中市太平區新平路一段108號
2014,台中市,1845,耀仁診所,3536192456,411,台中市太平區樹孝路39-7號
2014,台中市,1846,蔡醫師小兒科診所,3503190059,411,台中市太平區宜昌里13鄰宜昌路556號1樓
2014,台中市,1847,馮少雄小兒科診所,3536192143,411,台中市太平區中平路121號
2014,台中市,1848,卓小兒科診所,3536190130,411,台中市太平區中興路51-2號
2014,台中市,1849,承安診所,3536192152,411,台中市太平區永豐路3號
2014,台中市,1850,文貴旺診所,3536190952,411,台中市太平區太平路326號
2014,台中市,1851,新勝診所,3536192358,411,台中市太平區中平九接20號
2014,台中市,1852,弘鑫耳鼻喉科診所,3536192554,411,台中市太平區樹孝路214號1樓
2014,台中市,1853,安仁診所,3503190077,411,台中市太平區中山路一段319號
2014,台中市,1854,康祐診所,3503190095,411,台中市太平區中山路一段220號
2014,台中市,1855,大里區衛生所,2336200010,412,台中市大里區大衛路82號
2014,台中市,1856,仁愛醫療財團法人大里仁愛醫院,1136200015,412,台中市大里區東榮路483號
2014,台中市,1857,新菩提醫院,1536201065,412,台中市大里區中興路二段621號
2014,台中市,1858,小博仕診所,3536202760,412,台中市大里區大?路302號
2014,台中市,1859,大里陳內小兒科診所,3536200391,412,台中市大里區大里路19號
2014,台中市,1860,台安診所,3536202804,412,台中市大里區甲堤南路112號
2014,台中市,1861,立人耳鼻喉科診所,3536200499,412,台中市大里區益民路二段55號
2014,台中市,1862,江宗龍小兒科診所,3536201334,412,台中市大里區益民路二段323號
2014,台中市,1863,沈宗憲診所,3536202457,412,台中市大里區中興路二段712號
2014,台中市,1864,吳文正診所,3536200588,412,台中市大里區益民路二段179號
2014,台中市,1865,李良小兒科診所,3536200640,412,台中市大里區益民路二段119號
2014,台中市,1866,李文軒耳鼻喉科診所,3536202662,412,台中市大里區益民路二段271號
2014,台中市,1867,長青診所,3536201076,412,台中市大里區仁化路582號ㄧ樓
2014,台中市,1868,香光兒科診所,3536200284,412,台中市大里區中興路二段392之1號
2014,台中市,1869,祐生診所,3536200300,412,台中市大里區東明路231號
2014,台中市,1870,健民診所,3536201272,412,台中市大里區健民路83之7號
2014,台中市,1871,黃敬棟診所,3536202751,412,台中市大里區爽文路752號
2014,台中市,1872,聖心診所,3536202813,412,台中市大里區東榮路350號
2014,台中市,1873,楊文澤小兒科診所,3536201110,412,台中市大里區塗城路864號
2014,台中市,1874,陳祥雪小兒科診所,3536201343,412,台中市大里區新生西路42號
2014,台中市,1875,魏文宏診所,3536202564,412,台中市大里區中興路二段229號
2014,台中市,1876,蔡政益小兒科診所,3536202537,412,台中市大里區益民路二段169號
2014,台中市,1877,顧耳鼻喉科診所,3536202555,412,台中市大里區塗城路546號
2014,台中市,1878,羅邦倚診所,3503200041,412,台中市大里區中興路二段202之3號
2014,台中市,1879,范振杰耳鼻喉科診所,3536202911,412,台中市大里區塗城路966號
2014,台中市,1880,和平區衛生所,2336210025,424,台中市和平區南勢里東關路三段132號
2014,台中市,1881,安康診所,3536210600,424,台中市和平區南勢里東關路三段151-9號
2014,台中市,1882,梨山區衛生所,2336210034,424,台中市和平區梨山里中正路68號
2014,彰化縣,1883,謝錫炎診所,3537030160,508,彰化縣和美鎮和西里和線路４７號
2014,彰化縣,1884,蕭弘智診所,3537050457,510,彰化縣員林鎮仁美里中山路二段１１４號
2014,彰化縣,1885,鍾尚霖婦產科診所,3537061441,514,彰化縣溪湖鎮大竹里福德路２１，２３號
2014,彰化縣,1886,統新診所,3537052782,510,彰化縣員林鎮新興里正興街３６８號１－２樓 
2014,彰化縣,1887,張哲嘉內科小兒科診所,3537050037,510,彰化縣員林鎮三民街72號
2014,彰化縣,1888,長頸鹿小兒科診所,3537052308,510,彰化縣員林鎮浮圳路二段481號
2014,彰化縣,1889,健兒小兒科診所,3537052657,510,彰化縣員林鎮靜修東路60號
2014,彰化縣,1890,寶貝熊小兒科,3537052451,510,彰化縣員林鎮靜修東路78號
2014,彰化縣,1891,涂嘉桂診所,3537052255,510,彰化縣員林鎮中正路113號
2014,彰化縣,1892,統誠診所,3537052415,510,彰化縣員林鎮靜修路44號
2014,彰化縣,1893,張天長診所,3537052362,510,彰化縣員林鎮員水路二段482號
2014,彰化縣,1894,盧天恩診所,3537052264,510,彰化縣員林鎮林森路276號
2014,彰化縣,1895,育英診所,3537052120,510,彰化縣員林鎮育英路37-12號
2014,彰化縣,1896,陳內小兒科診所,3537050260,510,彰化縣員林鎮三民街40-3號
2014,彰化縣,1897,劉岳隆小兒科診所,3537050153,510,彰化縣員林鎮中正路664號
2014,彰化縣,1898,佳佳診所,3537052166,510,彰化縣員林鎮南昌路90號
2014,彰化縣,1899,劉文斌診所,3537052433,510,彰化縣員林鎮育英路180號
2014,彰化縣,1900,博文診所,3537052700,510,彰化縣員林鎮員東路一段55號
2014,彰化縣,1901,陳鴻基婦幼診所,3537052326,510,彰化縣員林鎮三民東街168號
2014,彰化縣,1902,小太陽小兒科診所,3537051098,510,彰化縣員林鎮大同路一段285巷15號
2014,彰化縣,1903,慈安小兒科診所,3537050886,510,彰化縣員林鎮光明街163號
2014,彰化縣,1904,健新內科診所,3537050920,510,彰化縣員林鎮新生路368號
2014,彰化縣,1905,合康診所,3537052371,510,彰化縣員林鎮南平街22-1號
2014,彰化縣,1906,楊博堯診所,3537050171,510,彰化縣員林鎮中正路165號
2014,彰化縣,1907,員林郭醫院,1537051229,510,彰化縣員林鎮三民街38-1號
2014,彰化縣,1908,惠來醫療社團法人宏仁醫院,937050024,510,彰化縣員林鎮惠來街89號
2014,彰化縣,1909,皓生醫院,1537051274,510,彰化縣員林鎮萬年路三段133號
2014,彰化縣,1910,員生醫院,1537051247,510,彰化縣員林鎮莒光路359號
2014,彰化縣,1911,伍倫醫療社團法人員榮醫院,937050014,510,彰化縣員林鎮中正路201號
2014,彰化縣,1912,員林何醫院,1537050071,510,彰化縣員林鎮民族街33號
2014,彰化縣,1913,統仁診所,3537052773,510,彰化縣員林鎮正興街370號
2014,彰化縣,1914,員林鎮衛生所,2337050014,510,彰化縣員林鎮博愛路229號
2014,彰化縣,1915,張文宗小兒科內科診所,3537010140,500,彰化縣彰化市長安街25號
2014,彰化縣,1916,江內科小兒科診所,3537010300,500,彰化縣彰化市長發街26號
2014,彰化縣,1917,陳奇男診所,3537011487,500,彰化縣彰化市三民路217號
2014,彰化縣,1918,蔡明吉診所,3537013632,500,彰化縣彰化市大埔路421號
2014,彰化縣,1919,鄭明宗小兒科診所,3537013329,500,彰化縣彰化市中正路二段640號
2014,彰化縣,1920,林明燦小兒科診所,3537011405,500,彰化縣彰化市民權路243號
2014,彰化縣,1921,莊永熙診所,3537010159,500,彰化縣彰化市民族路493號
2014,彰化縣,1922,陳錫鎰小兒科診所,3537011094,500,彰化縣彰化市民生南路76-1號
2014,彰化縣,1923,盧正欽小兒科診所,3537011085,500,彰化縣彰化市三民路78號
2014,彰化縣,1924,永安診所,3537013409,500,彰化縣彰化市三民路207號
2014,彰化縣,1925,楊志泰小兒科診所,3537010284,500,彰化縣彰化市長壽街168號
2014,彰化縣,1926,惠聖診所,3537013678,500,彰化縣彰化市中正路一段432號
2014,彰化縣,1927,蔡文瑞耳鼻喉科診所,3537011692,500,彰化縣彰化市中正路二段491號
2014,彰化縣,1928,吉原診所,3537011030,500,彰化縣彰化市中華西路266號
2014,彰化縣,1929,十仁診所,3537011781,500,彰化縣彰化市辭修路82號
2014,彰化縣,1930,彰美診所,3537013070,500,彰化縣彰化市彰美路一段193號
2014,彰化縣,1931,平安診所,3537013347,500,彰化縣彰化市中正路一段452號
2014,彰化縣,1932,張寶倫診所,3537013356,500,彰化縣彰化市中正路一段452號
2014,彰化縣,1933,許小兒科診所,3537010211,500,彰化縣彰化市中正路一段452號
2014,彰化縣,1934,太陽診所,3537013436,500,彰化縣彰化市曉陽路48號
2014,彰化縣,1935,愛貝兒小兒科診所,3537013598,500,彰化縣彰化市曉陽路212號
2014,彰化縣,1936,親親診所,3537013114,500,彰化縣彰化市大埔路557號
2014,彰化縣,1937,惠幼小兒科診所,3537013374,500,彰化縣彰化市彰美路一段159號
2014,彰化縣,1938,吳桂芬診所,3537011361,500,彰化縣彰化市民生路161號
2014,彰化縣,1939,余偉傑小兒科診所,3537013650,500,彰化縣彰化市曉陽路188號
2014,彰化縣,1940,孫禎文診所,3537011610,500,彰化縣彰化市華山路142號
2014,彰化縣,1941,群祐小兒科診所,3537013061,500,彰化縣彰化市彰新一段79號
2014,彰化縣,1942,黃紀源診所,3537011601,500,彰化縣彰化市金馬路三段625號
2014,彰化縣,1943,德揚診所,3537013712,500,彰化縣彰化市民族路190號
2014,彰化縣,1944,順心診所,3537013696,500,彰化縣彰化市曉陽路153號
2014,彰化縣,1945,幸運草小兒科診所,3537013721,500,彰化縣彰化市東民街11號
2014,彰化縣,1946,陳家銘診所,3537013703,500,彰化縣彰化市民族路268號
2014,彰化縣,1947,林?旻診所,3537011352,500,彰化縣彰化市長壽街169號
2014,彰化縣,1948,林文乙診所,3537013794,500,彰化縣彰化市曉陽路209號
2014,彰化縣,1949,順安醫院,1537010237,500,彰化縣彰化市光復路53號
2014,彰化縣,1950,成美醫院,1537010219,500,彰化縣彰化市三民路56號
2014,彰化縣,1951,信生醫院,1537010040,500,彰化縣彰化市三民路312號
2014,彰化縣,1952,冠華醫院,1537010175,500,彰化縣彰化市中正路一段437號
2014,彰化縣,1953,漢銘醫院,1537010111,500,彰化縣彰化市中山路一段366號
2014,彰化縣,1954,秀傳醫療社團法人秀傳紀念醫院,937010019,500,彰化縣彰化市中山路一段542號
2014,彰化縣,1955,彰化基督教醫療財團法人彰化基督教醫院,1137010024,500,彰化縣彰化市南校街135號
2014,彰化縣,1956,陳景德診所,3537011905,500,彰化縣彰化市中正路415號
2014,彰化縣,1957,謝銘森小兒科診所,3537011263,500,彰化縣彰化巿彰南路一段97號
2014,彰化縣,1958,祐幼小兒科診所,3537011683,500,彰化縣彰化巿彰南路二段27號
2014,彰化縣,1959,賴正光耳鼻喉科診所,3537013418,500,彰化縣彰化巿彰南路一段417號
2014,彰化縣,1960,茂源診所,3537011067,500,彰化縣彰化巿彰南路一段169號
2014,彰化縣,1961,陽光小兒科診所,3537011745,500,彰化縣彰化巿彰南路二段219號
2014,彰化縣,1962,戰克鴻家醫科小兒科診所,3537011629,500,彰化縣彰化巿永安街446號
