年度,縣市別,序號,醫療院所名稱,醫療院所十碼代碼,郵遞區號,地    址
2015,彰化縣,5449,秀傳醫療財團法人彰濱秀傳紀念醫院,1137020511,505,彰化縣鹿港鎮鹿工路6號
2015,彰化縣,5450,彰化基督教醫療財團法人鹿東基督教醫院,1137020548,505,彰化縣鹿港鎮鹿東路二段888號
2015,彰化縣,5451,彰化基督教醫療財團法人鹿港基督教醫院,1137020520,505,彰化縣鹿港鎮中正路480號
2015,彰化縣,5452,穎宣診所 ,3537020191,505,彰化縣鹿港鎮中山路327號
2015,彰化縣,5453,鹿安耳鼻喉科診所,3537021741,505,彰化縣鹿港鎮中興里中山路２５０號１樓
2015,彰化縣,5454,鹿港鎮衛生所,2337020016,505,彰化縣鹿港鎮順興里復興路423號
2015,彰化縣,5455,城堡耳鼻喉科診所,3537031470,508,彰化縣和美鎮仁安路200號
2015,彰化縣,5456,佳佑小兒科,3537031498,508,彰化縣和美鎮彰美路五段181號
2015,彰化縣,5457,醫世紀小兒科,3537031390,508,彰化縣和美鎮彰美路五段315號
2015,彰化縣,5458,庚新診所,3537030357,508,彰化縣和美鎮縣糖友ㄧ街90號
2015,彰化縣,5459,蕭國隆小兒科,3537030099,508,彰化縣和美鎮彰美路五段255號
2015,彰化縣,5460,曾榮昌診所,3537030231,508,彰化縣和美鎮彰美路六段26號
2015,彰化縣,5461,建霖內科診所,3537030277,508,彰化縣和美鎮彰美路五段256號
2015,彰化縣,5462,和興聯合診所,3537030348,508,彰化縣和美鎮德美路289號
2015,彰化縣,5463,道週醫療社團法人道週醫院,937030012,508,彰化縣和美鎮面前里和光路180號
2015,彰化縣,5464,曾思遠小兒科,3537030151,508,彰化縣和美鎮和線路85號
2015,彰化縣,5465,和美鎮衛生所,2337030012,508,彰化縣和美鎮彰美路五段319號
2015,彰化縣,5466,元莊診所,3537130138,513,彰化縣花壇鄉花壇村花壇街185號
2015,彰化縣,5467,天祐診所,3537131242,513,彰化縣花壇鄉花壇村花壇街253號
2015,彰化縣,5468,白沙診所,3537131233,513,彰化縣花壇鄉白沙村彰員路3段40號
2015,彰化縣,5469,仁佑診所,3537131297,513,彰化縣花壇鄉長沙村忠孝街100號
2015,彰化縣,5470,蔡俊榕診所,3537130174,513,彰化縣花壇鄉中山路2段28號
2015,彰化縣,5471,春天診所,3537131288,513,彰化縣花壇鄉中山路2段28號
2015,彰化縣,5472,龍安診所,3537130101,513,彰化縣花壇鄉長沙村學前路240號
2015,彰化縣,5473,志元診所,3537131215,513,彰化縣花壇鄉長沙村中正路118號
2015,彰化縣,5474,千千耳鼻喉科診所,3537131322,513,彰化縣花壇鄉長沙村忠孝街１００號及１００－１號及１００－２號
2015,彰化縣,5475,花壇鄉衛生所,2337130017,513,彰化縣花壇鄉長沙村中正路11號
2015,彰化縣,5476,博幼診所,3537121219,504,彰化縣秀水鄉安東村中山路357號
2015,彰化縣,5477,丸山診所,3537121166,504,彰化縣秀水鄉安東村中山路357號
2015,彰化縣,5478,楊鴻振診所,3537121111,504,彰化縣秀水鄉福安村彰水路二段661號
2015,彰化縣,5479,宗生診所,3537121228,504,彰化縣秀水鄉埔崙村彰水路二段195號
2015,彰化縣,5480,辰詳診所,3537121237,504,彰化縣秀水鄉埔崙村彰水路二段195號
2015,彰化縣,5481,鄭永煌耳鼻喉科,3537121139,504,彰化縣秀水鄉埔崙村彰水路二段452號
2015,彰化縣,5482,佑美診所,3537121193,504,彰化縣秀水鄉埔崙村彰水路二段358號
2015,彰化縣,5483,秀明耳鼻喉科診所,3537121264,504,彰化縣秀水鄉福安村彰水路２段４０５號
2015,彰化縣,5484,秀水鄉衛生所,2337120020,504,彰化縣秀水鄉安東村中山路288號
2015,彰化縣,5485,萬來診所,3537151093,515,彰化縣大村鄉福興村山腳路69-15號
2015,彰化縣,5486,黃建成診所,3537150078,515,彰化縣大村鄉茄苳路1段235號
2015,彰化縣,5487,員林郭醫院大村分院,1537150512,515,彰化縣大村鄉田洋橫巷2-9號
2015,彰化縣,5488,大村鄉衛生所,2337150019,515,彰化縣大村鄉中正西路340號
2015,彰化縣,5489,福安診所,3537100112,509,彰化縣伸港鄉新港村中山路16號
2015,彰化縣,5490,芳生診所,3537101182,509,彰化縣伸港鄉新港路161號
2015,彰化縣,5491,祥安診所,3537100069,509,彰化縣伸港鄉新港路234號
2015,彰化縣,5492,伸港忠孝醫院,1537100012,509,彰化縣伸港鄉新港村忠孝路30號
2015,彰化縣,5493,許權傑診所,3537100087,509,彰化縣伸港鄉新港村忠孝路９．１１號
2015,彰化縣,5494,伸港鄉衛生所,2337100019,509,彰化縣伸港鄉大同村中興路二段197號
2015,彰化縣,5495,鄭德源診所,3537170169,513,彰化縣埔心鄉員鹿路二段291號
2015,彰化縣,5496,金俊診所,3537170089,513,彰化縣埔心鄉員鹿路二段317號
2015,彰化縣,5497,元泰診所,3537170105,513,彰化縣埔心鄉中山路39號
2015,彰化縣,5498,楊玉隆家庭醫學科診所,3537171175,513,彰化縣埔心鄉員鹿路二段327號
2015,彰化縣,5499,衛生福利部彰化醫院,137170515,513,彰化縣埔心鄉舊館村中正路二段80號
2015,彰化縣,5500,埔心鄉衛生所,2337170011,513,彰化縣埔心鄉員鹿路二段340號
2015,彰化縣,5501,宏元診所,3537181206,512,彰化縣永靖鄉永東村永和巷25號
2015,彰化縣,5502,文華診所,3537181153,512,彰化縣永靖鄉瑚璉村瑚璉路167巷6號
2015,彰化縣,5503,邱內科診所,3537180030,512,彰化縣永靖鄉永東村東門路235號
2015,彰化縣,5504,名泰診所,3537181144,512,彰化縣永靖鄉永興路三段260號
2015,彰化縣,5505,永靖鄉衛生所,2337180017,512,彰化縣永靖鄉永西村西興路91號
2015,彰化縣,5506,陳嘉惠診所,3537081292,526,彰化縣二林鎮大成路一段306號
2015,彰化縣,5507,李順安診所,3537081416,526,彰化縣二林鎮儒林路二段288號
2015,彰化縣,5508,龍德診所,3537081309,526,彰化縣二林鎮斗苑路四段597號
2015,彰化縣,5509,陳立凱小兒科,3537081283,526,彰化縣二林鎮大成路一段135號
2015,彰化縣,5510,洪國強小兒科,3537080240,526,彰化縣二林鎮大成路一段249號
2015,彰化縣,5511,宋志懿醫院,1537081085,526,彰化縣二林鎮大成路一段51號
2015,彰化縣,5512,洪宗鄰醫院,1537080042,526,彰化縣二林鎮中正路61號
2015,彰化縣,5513,彰化基督教醫療財團法人二林基督教醫院,1137080017,526,彰化縣二林鎮大成路一段558號
2015,彰化縣,5514,台安診所,3537080142,526,彰化縣二林鎮斗苑路5段215號
2015,彰化縣,5515,二林鎮衛生所,2337080012,526,彰化縣二林鎮斗苑路四段689號
2015,彰化縣,5516,德茂診所,3537090022,507,彰化縣線西鄉寓埔村沿海路一段772號
2015,彰化縣,5517,線西鄉衛生所,2337090018,507,彰化縣線西鄉寓埔村和線路957巷2號
2015,彰化縣,5518,陳忠田診所,3537160038,516,彰化縣埔鹽鄉彰水路一段207號
2015,彰化縣,5519,張維峰診所,3537160056,516,彰化縣埔鹽鄉彰水路一段375號
2015,彰化縣,5520,埔鹽鄉衛生所,2337160015,516,彰化縣埔鹽鄉員鹿路二段58號
2015,彰化縣,5521,綜祐診所,3537221143,523,彰化縣埤頭鄉彰水路三段494號
2015,彰化縣,5522,英仁診所,3537221232,523,彰化縣埤頭鄉合興村斗苑西路277號
2015,彰化縣,5523,光明診所,3537220011,523,彰化縣埤頭鄉合興村斗苑西路426號
2015,彰化縣,5524,陳嘉烈診所,3537221134,523,彰化縣埤頭鄉合興村斗苑西路156號
2015,彰化縣,5525,蘇外婦產科診所,3537220075,523,彰化縣埤頭鄉合興村彰水路三段５６７號
2015,彰化縣,5526,埤頭鄉衛生所,2337220016,523,彰化縣埤頭鄉合興村健安街119號
2015,彰化縣,5527,中英診所,3537071214,520,彰化縣田中鎮員集路二段342號
2015,彰化縣,5528,家禾診所,3537071223,520,彰化縣田中鎮中州路一段242號
2015,彰化縣,5529,陳宏志小兒科診所,3537071205,520,彰化縣田中鎮新福路53巷10號
2015,彰化縣,5530,周武昌診所,3537070084,520,彰化縣田中鎮新生街126號
2015,彰化縣,5531,田安診所,3537071250,520,彰化縣田中鎮福安路250號
2015,彰化縣,5532,聖欣診所,3537070100,520,彰化縣田中鎮中正路415號
2015,彰化縣,5533,謝進國診所,3537070182,520,彰化縣田中鎮南北街193號
2015,彰化縣,5534,國軍退除役官兵輔導委員會彰化榮譽國民之家醫務室,2637070512,520,彰化縣田中鎮中南路二段421號
2015,彰化縣,5535,仁和醫院,1537070028,520,彰化縣田中鎮中州路一段157號
2015,彰化縣,5536,建元醫院,1537071070,520,彰化縣田中鎮中南路三段512號
2015,彰化縣,5537,田中鎮衛生所,2337070016,520,彰化縣田中鎮斗中路一段222號
2015,彰化縣,5538,盛譽診所,3537211085,522,彰化縣田尾鄉溪畔村中山路二段425號
2015,彰化縣,5539,延齡診所,3537210033,522,彰化縣田尾鄉民生路一段22號
2015,彰化縣,5540,洪明仁診所,3537210079,522,彰化縣田尾鄉東平巷230弄60號
2015,彰化縣,5541,田尾鄉衛生所,2337210010,522,彰化縣田尾鄉饒平村光復路二段608號
2015,彰化縣,5542,崇仁外婦產科診所,3537250055,525,彰化縣竹塘鄉竹塘村文化街42號
2015,彰化縣,5543,黃易文診所,3537251105,525,彰化縣竹塘鄉竹林路200號
2015,彰化縣,5544,茂榮家庭醫學科診所,3537250064,525,彰化縣竹塘鄉仁愛街56號
2015,彰化縣,5545,上賀診所,3537251123,525,彰化縣竹塘鄉竹塘街68號
2015,彰化縣,5546,竹塘鄉衛生所,2337250014,525,彰化縣竹塘鄉竹林路一段304號
2015,彰化縣,5547,恩生外婦產科診所,3537200019,530,彰化縣二水鄉光化村員集路四段14號
2015,彰化縣,5548,二水鄉衛生所,2337200014,530,彰化縣二水鄉二水村過圳路19號
2015,彰化縣,5549,社頭鄉衛生所,2337190013,511,彰化縣社頭鄉員集路二段409號
2015,彰化縣,5550,張榮俊小兒科診所,3537190125,511,彰化縣社頭鄉員集路二段176號
2015,彰化縣,5551,張景仁診所,3537190143,511,彰化縣社頭鄉社斗路一段279號
2015,彰化縣,5552,長安診所,3537190161,511,彰化縣社頭鄉員集路二段6號
2015,彰化縣,5553,春卿診所,3537190090,511,彰化縣社頭鄉忠孝三路9號
2015,彰化縣,5554,宏名診所,3537191248,511,彰化縣社頭鄉員集路二段329號
2015,彰化縣,5555,蕭國濃內兒科診所,3537190027,511,彰化縣社頭鄉員集路二段304號
2015,彰化縣,5556,陳毅忠小兒科,3537191220,511,彰化縣社頭鄉員集路二段330號
2015,彰化縣,5557,向日葵診所,3537191257,511,彰化縣社頭鄉清水岩路395號
2015,彰化縣,5558,景新診所,3537191266,511,彰化縣社頭鄉清水岩333號
2015,彰化縣,5559,福興鄉衛生所,2337110015,506,彰化縣福興鄉福興村福興路51巷2號
2015,彰化縣,5560,慶安診所,3537111142,506,彰化縣福興鄉廈粘村沿海路３段２０４號１樓
2015,彰化縣,5561,三福診所,3537110056,506,彰化縣福興鄉彰水路368號
2015,彰化縣,5562,芳苑鄉衛生所,2337230012,528,彰化縣芳苑鄉斗苑路194巷48號
2015,彰化縣,5563,大城鄉衛生所,2337240018,527,彰化縣大城鄉大城村中平路126號
2015,彰化縣,5564,溪州鄉衛生所,2337260010,524,彰化縣溪州鄉溪下路四段570號
2015,彰化縣,5565,芬園鄉衛生所,2337140013,502,彰化縣芬園鄉公園一街11號
2015,彰化縣,5566,林內兒科診所,3537040068,521,彰化縣北斗鎮光復路175號
2015,彰化縣,5567,李醫師診所,3537040059,521,彰化縣北斗鎮中正路215號
2015,彰化縣,5568,邱錫熊診所,3537040148,521,彰化縣北斗鎮光復路141號
2015,彰化縣,5569,恩幼小兒科診所,3537041323,521,彰化縣北斗鎮中華路245號
2015,彰化縣,5570,幼恩小兒科診所,3537041252,521,彰化縣北斗鎮中華路245號
2015,彰化縣,5571,沈婦產科診所,3537040031,521,彰化縣北斗鎮中正路185號
2015,彰化縣,5572,林樹頭內兒科,3537040077,521,彰化縣北斗鎮斗苑路一段243號
2015,彰化縣,5573,合濟診所,3537041305,521,彰化縣北斗鎮中山路二段38號
2015,彰化縣,5574,卓醫院,1537040066,521,彰化縣北斗鎮中山路一段311號
2015,彰化縣,5575,林立明婦產科診所,3537041270,521,彰化縣北斗鎮中山路一段333號
2015,彰化縣,5576,小樹苗兒科診所,3537041387,521,彰化縣北斗鎮中山路一段333號
2015,彰化縣,5577,南星醫院,1537040057,521,彰化縣北斗鎮斗苑路一段26號
2015,彰化縣,5578,光復診所,3537041243,521,彰化縣北斗鎮斗苑路一段35號
2015,彰化縣,5579,晟儀診所,3537041369,521,彰化縣北斗鎮中華路226號
2015,彰化縣,5580,北斗鎮衛生所,2337040018,521,彰化縣北斗鎮地政路406巷17號
2015,彰化縣,5581,簡志彰小兒科診所,3537060239,514,彰化縣溪湖鎮東寮里育才街67號
2015,彰化縣,5582,啄木鳥小兒科診所,3537061496,514,彰化縣溪湖鎮彰水路3段367號
2015,彰化縣,5583,王鏜焜小兒科診所,3537060391,514,彰化縣溪湖鎮西環路246號
2015,彰化縣,5584,蔡明海診所,3537060177,514,彰化縣溪湖鎮二溪路一段287號
2015,彰化縣,5585,許立德小兒科診所,3537060293,514,彰化縣溪湖鎮培英路42號
2015,彰化縣,5586,道安醫院,1537061065,514,彰化縣溪湖鎮彰水路3段362號
2015,彰化縣,5587,林光維診所,3537060300,514,彰化縣溪湖鎮彰水路3段202號
2015,彰化縣,5588,楊同榮診所,3537060202,514,彰化縣溪湖鎮西環路27號
2015,彰化縣,5589,顧明國診所,3537060319,514,彰化縣溪湖鎮員鹿路3段169號
2015,彰化縣,5590,吳順裕聯合診所,3537060337,514,彰化縣溪湖鎮太平街56號
2015,彰化縣,5591,柯助伊婦產科診所,3537060186,514,彰化縣溪湖鎮彰水路4段159號
2015,彰化縣,5592,溪湖鎮衛生所,2337060010,514,彰化縣溪湖鎮青雅路36號
2015,南投縣,5593,正安診所,3538061338,551,南投縣名間鄉南雅街１２４號
2015,南投縣,5594,永隆診所,3538101408,544,南投縣國姓鄉北山村南港路303號
2015,南投縣,5595,仲治診所,3538012059,540,南投縣南投市民族路395號
2015,南投縣,5596,安馨竹山內科診所,3538041425,557,南投縣竹山鎮集山路三段483號
2015,南投縣,5597,瑞竹診所,3538041523,557,南投縣竹山鎮下坪里枋坪巷2-9號
2015,南投縣,5598,民生診所,3538060117,551,南投縣名間鄉中正村彰南路65-1號
2015,南投縣,5599,信義鄉衛生所,2338120015,556,南投縣信義鄉明德村玉山路45號
2015,南投縣,5600,小太陽小兒科診所,3538032837,542,南投縣草屯鎮虎山路786號
2015,南投縣,5601,南投市衛生所,2338010014,540,南投縣南投市三和一路13號
2015,南投縣,5602,衛生福利部南投醫院 ,138010027,540,南投縣南投市復興路478號
2015,南投縣,5603,南基醫院,1538010026,540,南投縣南投市中興路870號
2015,南投縣,5604,幼安小兒科診所,3538011856,540,南投縣南投市民族路243號
2015,南投縣,5605,淵源診所,3538011758,540,南投縣南投市民族路300號
2015,南投縣,5606,佳成小兒科診所,3538011883,540,南投縣南投市民族路358號
2015,南投縣,5607,馨愛內兒科診所,3538010199,540,南投縣南投市復興路168號
2015,南投縣,5608,曾俊傑診所,3538010484,540,南投縣南投市大同街1巷2號
2015,南投縣,5609,許內兒科診所,3538010304,540,南投縣南投市民族路280號
2015,南投縣,5610,新協合聯合診所,3538010573,540,南投縣南投市三和二路105號
2015,南投縣,5611,蔡良迪診所,3538011918,540,南投縣南投市中學西路85號
2015,南投縣,5612,子泰診所,3538012022,540,南投縣南投市南崗二路298號
2015,南投縣,5613,黃子卿小兒科診所,3538012095,540,南投縣南投市民族路１２３號１－２樓
2015,南投縣,5614,埔里鎮衛生所,2338020010,545,南投縣埔里鎮中山路二段256號
2015,南投縣,5615,埔里基督教醫院,1138020015,545,南投縣埔里鎮鐵山路1號
2015,南投縣,5616,埔里榮民醫院,638020014,545,南投縣埔里鎮榮光路1號
2015,南投縣,5617,長榮診所,3538022171,545,南投縣埔里鎮忠孝路329號
2015,南投縣,5618,安麗小兒科內科診所,3538022331,545,南投縣埔里鎮西安路一段70號
2015,南投縣,5619,祐安小兒科診所,3538020613,545,南投縣埔里鎮中正路387號
2015,南投縣,5620,聖光小兒科診所,3538020604,545,南投縣埔里鎮南昌街160號
2015,南投縣,5621,童小兒家醫科診所,3538020168,545,南投縣埔里鎮中正路408號
2015,南投縣,5622,中欣聯合診所,3538020284,545,南投縣埔里鎮中正路453號
2015,南投縣,5623,黎俊奇診所,3538022242,545,南投縣埔里鎮中正路464號
2015,南投縣,5624,陳宏麟診所,3538022537,545,南投縣埔里鎮南昌街465號
2015,南投縣,5625,張榮坤診所,3538022224,545,南投縣埔里鎮中山路二段363號
2015,南投縣,5626,安杏診所,3538022260,545,南投縣埔里鎮中山路三段100號
2015,南投縣,5627,李振明診所,3538022546,545,南投縣埔里鎮中山路二段355號
2015,南投縣,5628,竹山鎮衛生所,2338040012,557,南投縣竹山鎮公所路是否6號
2015,南投縣,5629,竹山秀傳醫院,1538041101,557,南投縣竹山鎮集山路二段75號
2015,南投縣,5630,東華醫院,1538041156,557,南投縣竹山鎮集山路三段7否7巷是6號
2015,南投縣,5631,詹外婦產科診所,3538040017,557,南投縣竹山鎮集山路三段6否3巷是號
2015,南投縣,5632,智瑤小兒科診所,3538041443,557,南投縣竹山鎮集山路三段879號
2015,南投縣,5633,葉婦產科診所,3538040197,557,南投縣竹山鎮大明路是94號
2015,南投縣,5634,憲珍診所,3538040071,557,南投縣竹山鎮中山里埔頭街是巷是號
2015,南投縣,5635,陳義本診所,3538040311,557,南投縣竹山鎮集山路三段833號
2015,南投縣,5636,益民診所,3538041381,557,南投縣竹山鎮集山路三段8是6-4號
2015,南投縣,5637,哲煌內兒科診所,3538040106,557,南投縣竹山鎮集山路三段是039號
2015,南投縣,5638,益川診所,3538040277,557,南投縣竹山鎮雲林路59號
2015,南投縣,5639,陳耀宗診所,3538040357,557,南投縣竹山鎮集山路三段8是6號
2015,南投縣,5640,謝明哲診所,3538041434,557,南投縣竹山鎮集山路三段8是6-否號
2015,南投縣,5641,弘仁診所,3538041550,557,南投縣竹山鎮集山路三段948-是號
2015,南投縣,5642,草屯鎮衛生所,2338030016,542,南投縣草屯鎮草溪路88否巷7號
2015,南投縣,5643,佑民醫療社團法人佑民醫院,938030016,542,南投縣草屯鎮太平路一段否00號
2015,南投縣,5644,曾漢棋綜合醫院,1538030037,542,南投縣草屯鎮虎山路9是5號
2015,南投縣,5645,中國醫藥大學附設醫院草屯分院,1338030015,542,南投縣南投縣草屯鎮平等街是40號
2015,南投縣,5646,洪啟芬診所,3538030468,542,南投縣草屯鎮御史里中正路是否是4號
2015,南投縣,5647,育英診所,3538030520,542,南投縣草屯鎮和興三街否4號
2015,南投縣,5648,林洸燁小兒科診所,3538030440,542,南投縣草屯鎮中正路6否6號
2015,南投縣,5649,祐幼小兒科診所,3538032962,542,南投縣草屯鎮虎山路746號
2015,南投縣,5650,洪瑞成小兒科診所,3538033012,542,南投縣草屯鎮中山街36號
2015,南投縣,5651,聖方小兒科診所,3538032793,542,南投縣草屯鎮碧山南路否是號是樓
2015,南投縣,5652,錦林診所,3538030851,542,南投縣草屯鎮虎山路736號
2015,南投縣,5653,蔡文雄診所,3538030968,542,南投縣草屯鎮富昌路否-是號
2015,南投縣,5654,謝立中聯合診所,3538031081,542,南投縣草屯鎮碧山南路是3號
2015,南投縣,5655,王外科診所,3538030075,542,南投縣草屯鎮太平路二段否3是號
2015,南投縣,5656,莊診所,3538030100,542,南投縣草屯鎮中山街是是6號
2015,南投縣,5657,光陽診所,3538030324,542,南投縣草屯鎮太平路二段否74號
2015,南投縣,5658,泰安婦產科診所,3538030593,542,南投縣草屯鎮中正路608號
2015,南投縣,5659,草屯陳診所,3538031107,542,南投縣草屯鎮太平路二段否否8號
2015,南投縣,5660,吳英滄診所,3538032935,542,南投縣草屯鎮虎山路660號
2015,南投縣,5661,聖安診所,3538033076,542,南投縣草屯鎮中正路761號1樓
2015,南投縣,5662,用心生活診所,3538033101,542,南投縣草屯鎮炎峰里中正路５９０、５９０－１號１Ｆ
2015,南投縣,5663,集集鎮衛生所,2338050018,552,南投縣集集鎮民生路106號
2015,南投縣,5664,第一診所,3538051154,552,南投縣集集鎮民生路234號
2015,南投縣,5665,名間鄉衛生所,2338060014,551,南投縣名間鄉彰南路42號
2015,南投縣,5666,新泰宜婦幼醫院,1538061023,551,南投縣名間鄉新街村彰南路571-1號
2015,南投縣,5667,劉福興診所,3538060126,551,南投縣名間鄉新街村彰南路470號
2015,南投縣,5668,博仁診所,3538061285,551,南投縣名間鄉員集路93號
2015,南投縣,5669,中寮鄉衛生所,2338080016,541,南投縣中寮鄉永平村永昌街102號
2015,南投縣,5670,鹿谷鄉衛生所,2338070010,558,南投縣鹿谷鄉鹿谷村中正路2段20號
2015,南投縣,5671,農民診所,3538070060,558,南投縣鹿谷鄉廣興村光復路188號
2015,南投縣,5672,水里鄉衛生所,2338110019,553,南投縣水里鄉博愛街205號
2015,南投縣,5673,瑞斌診所,3538111468,553,南投縣水里鄉民權路230.232號
2015,南投縣,5674,水里社區基督聯合診所,3538111360,553,南投縣水里鄉中正路18號
2015,南投縣,5675,信望愛診所,3538111566,553,南投縣水里鄉民族路362號
2015,南投縣,5676,澄清診所,3538111548,553,南投縣水里鄉民生路201.203號
2015,南投縣,5677,魚池鄉衛生所,2338090012,555,南投縣魚池鄉東池村魚池街194號
2015,南投縣,5678,楊順喜小兒科診所,3538091096,555,南投縣魚池鄉東池村魚池街125-2號
2015,南投縣,5679,國姓鄉衛生所,2338100013,544,南投縣國姓鄉國姓村民族街42號
2015,南投縣,5680,仁愛鄉衛生所,2338130011,546,南投縣仁愛鄉大同村五福巷17號
2015,南投縣,5681,路加診所,3538131095,546,南投縣仁愛鄉大同村五福巷17號
2015,南投縣,5682,聖本篤,3538131077,546,南投縣仁愛鄉大同村五福巷17號
2015,雲林縣,5683,國立臺灣大學醫學院附設醫院雲林分院（斗六院區）,439010518,640,雲林縣斗六市雲林路2段579號
2015,雲林縣,5684,國立成功大學醫學院附設醫院斗六分院,439010527,640,雲林縣斗六市莊敬路345號
2015,雲林縣,5685,斗六市衛生所,2339010018,640,雲林縣斗六市斗六市公園路75號
2015,雲林縣,5686,洪揚醫院,1539010048,640,雲林縣斗六市文化路138號
2015,雲林縣,5687,安生醫院,1539010057,640,雲林縣斗六市仁愛里永樂街120號
2015,雲林縣,5688,財團法人佛教慈濟綜合醫院大林分院附設斗六門診部,3139010515,640,雲林縣斗六市雲林路二段248號
2015,雲林縣,5689,簡光甫診所,3539010326,640,雲林縣斗六市大同路103號
2015,雲林縣,5690,優生耳鼻喉科診所,3539010424,640,雲林縣斗六市信義里愛國街2-4號
2015,雲林縣,5691,塗勝雄小兒科診所,3539010791,340,雲林縣斗六市榮譽路73.號
2015,雲林縣,5692,姚民源診所,3539011207,640,雲林縣斗六市鎮北里鎮北路145號
2015,雲林縣,5693,啊波羅小兒科診所,3539012535,640,雲林縣斗六市信義里鎮北路7號
2015,雲林縣,5694,明德聯合診所,3539012544,640,雲林縣斗六市鎮北里明德北路一段663號
2015,雲林縣,5695,小幼苗小兒科診所,3539012660,640,雲林縣斗六市中山路311號
2015,雲林縣,5696,宏德診所,3539012848,640,雲林縣斗六市慶生路9號
2015,雲林縣,5697,行政院國軍退除役官兵雲林榮譽國民之家,2639010014,640,雲林縣斗六市榮譽路１６０號 
2015,雲林縣,5698,元吉診所,3539012786,640,雲林縣斗六市民生路82號
2015,雲林縣,5699,郭景福內小兒科診所,3539010139,640,雲林縣斗六市中正路28號
2015,雲林縣,5700,小太陽小兒科診所,3539012464,640,雲林縣斗六市永安路71-73號
2015,雲林縣,5701,天主教福安醫院,1239020011,630,雲林縣斗南鎮北銘里文昌路110號
2015,雲林縣,5702,莊診所,3539020037,630,雲林縣斗南鎮南昌里南安街51號
2015,雲林縣,5703,博仁診所,3539020117,630,雲林縣斗南鎮南昌里新興街160號
2015,雲林縣,5704,賴成宏外科診所,3539020180,630,雲林縣斗南鎮東仁里中山路36號
2015,雲林縣,5705,劉泰成聯合診所,3539020206,630,雲林縣斗南鎮東仁里中山路12號
2015,雲林縣,5706,?華診所,3539020242,630,雲林縣斗南鎮民權路11號
2015,雲林縣,5707,永泰診所,3539020313,630,雲林縣斗南鎮西歧里同安街5號
2015,雲林縣,5708,善全診所,3539020395,630,雲林縣斗南鎮南昌路100號
2015,雲林縣,5709,超群小兒科診所,3539021463,630,雲林縣斗南鎮南昌路151號
2015,雲林縣,5710,小熊小兒科診所,3539021598,630,雲林縣斗南鎮南昌路140號
2015,雲林縣,5711,黃診所,3539021552,630,雲林縣斗南鎮南昌路80號
2015,雲林縣,5712,宏佑診所,3539021570,630,雲林縣斗南鎮文元街86號
2015,雲林縣,5713,古慧敏診所,3539021454,630,雲林縣斗南鎮南昌里中山路３７之１號
2015,雲林縣,5714,斗南鎮衛生所,2339020014,630,雲林縣斗南鎮福德街153號
2015,雲林縣,5715,古坑鄉衛生所,2339070014,646,雲林縣古坑鄉西平村中山路391號
2015,雲林縣,5716,安泰家庭醫學科診所,3539070064,646,雲林縣古坑鄉古坑村中山路81號
2015,雲林縣,5717,林炳煌家庭醫學科診所,3539070171,646,雲林縣古坑鄉朝陽村中山路２３４號
2015,雲林縣,5718,林內鄉衛生所,2339100017,643,雲林縣林內鄉新興路54號
2015,雲林縣,5719,林泰璋診所,3539090137,647,雲林縣莿桐鄉西安路2-3號
2015,雲林縣,5720,莿桐台全診所,3539091312,647,雲林縣莿桐鄉莿桐村中正路１６８號
2015,雲林縣,5721,健順診所,3539091296,647,雲林縣莿桐鄉饒平村饒平南路24-26號
2015,雲林縣,5722,莿桐鄉衛生所,2339090016,647,雲林縣莿桐鄉莿桐村和平路53-2號
2015,雲林縣,5723,大埤鄉衛生所,2339080010,631,雲林縣大埤鄉北和村中山路4號
2015,雲林縣,5724,蔣冰然診所,3539080051,631,雲林縣大埤鄉北和村中山路82號
2015,雲林縣,5725,財團法人天主教若瑟醫院,1139030015,632,雲林縣虎尾鎮新生路74號
2015,雲林縣,5726,虎尾鎮農會附設診所,3439030022,632,雲林縣虎尾鎮新興里光復路185號
2015,雲林縣,5727,民生診所,3539030060,632,雲林縣虎尾鎮中山里仁愛路42號
2015,雲林縣,5728,魏外科診所,3539030275,632,雲林縣虎尾鎮西安里林森路二段381號
2015,雲林縣,5729,廖小兒科診所,3539030355,632,雲林縣虎尾鎮東仁里信義路56號
2015,雲林縣,5730,鄭小兒科診所,3539030462,632,雲林縣虎尾鎮新興里光復路290號
2015,雲林縣,5731,偉哲內兒科診所,3539030640,632,雲林縣虎尾鎮中山里仁愛路67號
2015,雲林縣,5732,太安診所,3539030659,632,雲林縣虎尾鎮光復路262號
2015,雲林縣,5733,蔡鼎族小兒科診所,3539031772,632,雲林縣虎尾鎮光復路300號
2015,雲林縣,5734,陳俊誠小兒科診所,3539031790,632,雲林縣虎尾鎮立仁街51號
2015,雲林縣,5735,光成診所,3539031825,632,雲林縣虎尾鎮林森路一段268號
2015,雲林縣,5736,邢學平小兒科診所,3539031852,632,雲林縣虎尾鎮弘道路53號
2015,雲林縣,5737,安安婦兒聯合診所,3539031905,632,雲林縣虎尾鎮林森路二段428號
2015,雲林縣,5738,幼幼小兒科診所,3539032073,632,雲林縣虎尾鎮東仁里林森路一段349號
2015,雲林縣,5739,林嘉祈婦產科診所,3539032091,632,雲林縣虎尾鎮新興里民生路１１號
2015,雲林縣,5740,腎安診所,3539032046,632,雲林縣虎尾鎮光復路360號
